bout_id,study_cd,bout_date,start_time,end_time,obs_lat,obs_long,otter_lat,otter_long,otter_id,sex_cd,ageclass_cd,pupsize_cd,territorial_male_flg,region_cd,area_cd,site_name,specific_location_txt,visibility_cd,bout_comment_txt,dive_otter_lat,dive_otter_long,dive_num,dive_time,surface_time,success_cd,dive_comment_txt,preytype_cd,prey_qty,preysize_cd,prey_size_cm,not_eaten_pct,not_eaten_reason_cd,handling_time,prey_comment_txt
20130706dhm3,GWA,7/6/2013,15:14,15:44,58.0574,-154.42329,58.06,-154.42178,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,19,45,25,y,,cla,1,1c,,,,,
20130706dhm3,GWA,7/6/2013,15:14,15:44,58.0574,-154.42329,58.06,-154.42178,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,20,69,36,y,,cla,1,1a,,,,,
20130706dhm3,GWA,7/6/2013,15:14,15:44,58.0574,-154.42329,58.06,-154.42178,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,20,69,36,y,,cla,2,1b,,,,,
20130706dhm4,GWA,7/6/2013,15:50,16:10,58.0574,-154.42329,58.05408,-154.41881,,f,j,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,1,31,21,y,,uni,1,1b,,,,,
20130706dhm4,GWA,7/6/2013,15:50,16:10,58.0574,-154.42329,58.05408,-154.41881,,f,j,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,2,57,21,y,,cla,1,1b,,,,,
20130706dhm4,GWA,7/6/2013,15:50,16:10,58.0574,-154.42329,58.05408,-154.41881,,f,j,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,3,64,28,y,,cla,1,1c,,,,,
20130706dhm4,GWA,7/6/2013,15:50,16:10,58.0574,-154.42329,58.05408,-154.41881,,f,j,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,4,70,24,u,,,,,,,,,
20130706dhm4,GWA,7/6/2013,15:50,16:10,58.0574,-154.42329,58.05408,-154.41881,,f,j,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,5,60,25,y,,cla,1,1c,,,,,
20130706dhm4,GWA,7/6/2013,15:50,16:10,58.0574,-154.42329,58.05408,-154.41881,,f,j,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,6,50,56,y,,cla,1,1b,,,,,
20130706dhm4,GWA,7/6/2013,15:50,16:10,58.0574,-154.42329,58.05408,-154.41881,,f,j,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,7,48,14,n,,,,,,,,,
20130706dhm4,GWA,7/6/2013,15:50,16:10,58.0574,-154.42329,58.05408,-154.41881,,f,j,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,8,54,35,y,,cla,1,1b,,,,,
20130706dhm4,GWA,7/6/2013,15:50,16:10,58.0574,-154.42329,58.05408,-154.41881,,f,j,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,9,,,n,,,,,,,,swam to adult female otter,
20130706dhm4,GWA,7/6/2013,15:50,16:10,58.0574,-154.42329,58.05408,-154.41881,,f,j,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,10,70,105,y,,sta,1,3a,,,,,
20130706dhm4,GWA,7/6/2013,15:50,16:10,58.0574,-154.42329,58.05408,-154.41881,,f,j,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,11,50,110,y,,uni,1,1c,,,,swimming away,
20130706jlb1,GWA,7/6/2013,13:56,14:10,,,58.06294,-154.42921,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,1,,120,y,,tec,1,2a,,,,,
20130706jlb1,GWA,7/6/2013,13:56,14:10,,,58.06294,-154.42921,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,2,136,52,y,,tec,1,2c,,,,,
20130706jlb1,GWA,7/6/2013,13:56,14:10,,,58.06294,-154.42921,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,3,132,41,y,,tec,1,1c,,,,,
20130706jlb1,GWA,7/6/2013,13:56,14:10,,,58.06294,-154.42921,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,4,152,41,n,,,,,,,,,
20130706jlb1,GWA,7/6/2013,13:56,14:10,,,58.06294,-154.42921,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,5,120,71,y,,uni,3,1c,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,1,,20,y,,cla,1,2a,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,2,71,17,y,,uni,1,1b,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,3,73,42,y,,cla,1,2a,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,4,77,52,y,,cla,1,1c,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,4,77,52,y,,cla,1,2a,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,5,70,14,y,,cla,1,1b,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,6,67,66,y,,cla,1,2a,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,6,67,66,y,,sna,1,1c,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,7,75,18,y,,cla,1,1b,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,8,55,33,y,,cla,1,1c,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,9,87,22,y,,cla,1,1c,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,10,83,20,n,,,,,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,11,63,25,y,,uni,1,1b,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,12,60,35,y,,cla,1,2a,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,13,81,31,y,,uni,2,1b,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,14,86,22,y,,uni,1,1b,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,15,77,75,y,,cla,1,1b,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,15,77,75,y,,cla,2,1c,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,16,76,25,y,,cla,1,2a,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,17,70,33,y,,cla,1,2a,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,18,52,12,n,,,,,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,19,82,21,n,,,,,,,,,
20130706jlb2,GWA,7/6/2013,14:10,14:52,,,58.05935,-154.42986,,u,a,,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,20,68,42,y,,cla,2,1c,,,,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,1,56,30,y,,amh,6,2c,,0.5,p,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,2,63,24,y,,amh,2,2c,,0.5,p,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,3,66,35,y,,amh,2,2c,,0.5,p,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,4,53,23,y,,amh,2,2c,,,,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,4,53,23,y,,cla,1,2b,,,,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,5,68,22,y,,amh,5,2c,,0.2,p,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,6,56,28,y,,amh,5,2c,,0.2,p,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,7,58,17,y,,amh,5,2c,,0.33,p,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,8,52,23,y,,amh,3,2c,,0.2,p,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,9,50,34,y,,amh,5,2c,,0.29,p,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,10,56,30,y,,amh,7,2c,,0.33,p,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,11,55,24,y,,amh,6,2c,,0.5,p,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,12,61,28,y,,amh,2,2c,,,,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,13,28,26,y,,amh,2,2c,,,,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,14,59,25,y,,amh,4,2c,,,,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,15,65,23,y,,amh,5,2c,,0.4,p,,
20130706jlb3,GWA,7/6/2013,15:05,15:30,,,58.05991,-154.42059,,f,a,l,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,16,65,,y,,amh,2,2c,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,1,72,37,y,,cla,3,1c,,0.3,p,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,2,68,38,y,,cla,3,1c,,0.3,p,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,3,65,24,y,,cla,2,1b,,0.5,p,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,4,59,38,y,,sag,2,1c,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,4,59,38,y,,sag,2,1b,,0.5,p,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,5,87,43,y,,sag,4,1b,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,5,87,43,y,,sag,1,1c,,0.2,p,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,6,78,54,y,,sag,4,1b,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,6,78,54,y,,sag,1,1c,,0.2,p,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,7,73,47,y,,cla,4,1b,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,8,83,48,y,,cla,3,2b,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,8,83,48,y,,sag,1,1b,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,8,83,48,y,,sag,2,2c,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,9,71,37,y,,sag,2,1b,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,9,71,37,y,,sag,2,1c,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,10,58,37,y,,cla,3,1b,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,11,79,37,y,,cla,1,1b,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,11,79,37,y,,sag,1,1b,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,11,79,37,y,,sag,2,1c,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,12,77,39,y,,cla,1,1b,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,12,77,39,y,,uni,3,1b,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,13,74,38,y,,cla,4,1b,,0.5,p,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,14,67,32,y,,cla,1,1c,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,14,67,32,y,,cla,3,1b,,0.5,p,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,15,66,38,y,,cla,5,1b,,0.5,p,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,16,61,41,y,,sag,1,1b,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,16,61,41,y,,cla,3,1b,,0.5,p,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,17,49,28,y,,cla,3,1b,,0.5,p,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,18,69,35,y,,sag,1,1b,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,18,69,35,y,,sag,2,1c,,0.33,p,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,19,50,40,y,,sag,1,1a,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,19,50,40,y,,sag,1,1b,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,19,50,40,y,,sag,1,2a,,,,,
20130706jlb4,GWA,7/6/2013,15:30,16:00,,,58.05939,-154.42099,,f,a,m,,AKP,KATM,"Takli Island, AKP_B10_RI_05",mink island,un,,,,20,68,44,y,,cla,3,1b,,0.5,p,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,1,49,15,n,,,,,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,2,32,47,y,,bas,6,9z,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,3,64,30,y,,uni,2,1a,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,4,77,30,y,,uni,4,1a,,,,probably barnacle,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,5,69,72,y,,bas,3,1a,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,5,69,72,y,,uni,2,1a,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,6,56,21,y,,cla,1,1c,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,7,69,34,y,,sag,1,1c,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,8,50,24,y,,uni,1,9z,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,9,77,24,y,,cla,1,2a,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,10,58,20,y,,cla,1,1c,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,11,81,45,y,,cla,1,1c,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,11,81,45,y,,sag,1,2a,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,12,63,38,y,,cla,1,1b,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,12,63,38,y,,sag,1,2a,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,13,79,45,y,,cla,3,1c,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,13,79,45,y,,myt,1,1c,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,14,59,25,y,,sag,1,1b,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,15,73,21,y,,cla,1,1c,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,16,53,22,n,,,,,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,17,74,26,y,,sag,1,2a,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,18,77,26,n,,,,,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,19,73,30,n,,,,,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,20,69,26,n,,,,,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,21,43,18,y,,bas,1,1a,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,22,75,45,y,,sag,1,2b,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,23,90,70,y,,bas,7,1a,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,23,90,70,y,,cla,1,1b,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,24,86,46,y,,cla,4,1c,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,25,60,34,y,,cla,2,1b,,,,,
20130707dhm1,GWA,7/7/2013,14:45,15:25,58.05747,-154.42331,58.05774,-154.42155,,f,a,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,25,60,34,y,,cla,1,1c,,,,,
20130707dhm2,GWA,7/7/2013,15:32,15:35,58.05746,-154.42328,58.0551,-154.41969,,f,s,n,,AKP,KATM,"Takli Island, AKP_B10_RI_05",little mink island,un,,,,1,45,16,y,,uni,1,1a,,,,,
